Name                                                                  | Status                                              | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time         | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence                  | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_PhaseService                                              | MUS timed out                                       | 4169 / 0 / 2861     | 4099 / 0 / 2861     | 15082 / 0 / 7707     | 3.97 / 1.95 / 1.13     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 86.3 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_load_3c_comp_comp6_REAL.sat                               | MUS timed out                                       | 20155 / 0 / 12662   | 19558 / 0 / 12662   | 64800 / 0 / 26130    | 14.09 / 4.84 / 4.89    | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.77 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt27_93_98                                              | MUS timed out                                       | 2200 / 74 / 1795    | 1959 / 38 / 1722    | 7290 / 76 / 5944     | 2.13 / 0.54 / 0.98     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.23 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-swap2-fixpoint-9                                    | MUS timed out                                       | 2816 / 0 / 1715     | 2216 / 0 / 1715     | 8151 / 0 / 5394      | 2.52 / 0.69 / 1.12     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 10.5 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query04_query42_1344n                                     | MUS timed out                                       | 732 / 0 / 400       | 658 / 0 / 400       | 1989 / 0 / 392       | 0.94 / 0.54 / 0.25     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 13.7 sec, ONE          | MUS TimedOut after 1 rounds    | 449.19 / 0.03 / 1989 / 0                                | 1500.0     
QBFEval2018_stmt23_66_96                                              | MUS timed out                                       | 9394 / 67 / 7873    | 8886 / 34 / 7710    | 36512 / 69 / 28501   | 13.81 / 4.45 / 5.24    | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 255.71 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_eequery_query42_1344n                                     | MUS timed out                                       | 1026 / 0 / 691      | 952 / 0 / 691       | 2427 / 0 / 651       | 1.29 / 0.69 / 0.4      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 50.15 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobtuint25neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                         | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.21 / 0.0 / 0.15      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_small-bug1-fixpoint-10                                    | Preproc Solved, FG skipped.                         | 171 / 0 / 171       | 139 / 0 / 139       | 414 / 0 / 413        | 0.09 / 0.0 / 0.06      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_mult9.sat                                                 | MUS timed out                                       | 1564 / 0 / 1174     | 1545 / 0 / 1174     | 4576 / 0 / 2234      | 1.26 / 0.67 / 0.36     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 1.79 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-swap2-fixpoint-6                                    | MUS timed out                                       | 1880 / 0 / 1132     | 1460 / 0 / 1132     | 5379 / 0 / 3527      | 1.49 / 0.47 / 0.64     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.93 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_small-swap1-fixpoint-8                                    | MUS timed out                                       | 2502 / 0 / 1400     | 1962 / 0 / 1400     | 7183 / 0 / 4353      | 2.45 / 0.8 / 1.01      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 43.76 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobsynth08neg_all_bit_differing_from_cycle  | MUS timed out                                       | 7656 / 0 / 1611     | 4747 / 0 / 1611     | 22940 / 0 / 2539     | 15.31 / 5.65 / 4.82    | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 561.3 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query71_query36_1344n                                     | MUS timed out                                       | 2869 / 0 / 1508     | 2761 / 0 / 1508     | 10224 / 0 / 1576     | 5.86 / 3.25 / 1.49     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 217.09 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_small-swap1-fixpoint-7                                    | MUS timed out                                       | 2190 / 0 / 1226     | 1710 / 0 / 1226     | 6259 / 0 / 3798      | 2.2 / 0.72 / 0.96      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 8.7 sec, ONE           | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt1_79_80                                               | MUS timed out                                       | 2012 / 66 / 1635    | 1782 / 34 / 1560    | 6766 / 68 / 5513     | 2.66 / 0.65 / 1.21     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.23 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt17_70_78                                              | MUS timed out                                       | 8524 / 67 / 6974    | 8132 / 34 / 6864    | 32978 / 69 / 24519   | 11.06 / 3.53 / 4.24    | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 157.62 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_small-pipeline-fixpoint-2                                 | MUS timed out                                       | 3263 / 0 / 2026     | 2589 / 0 / 2026     | 8947 / 0 / 5184      | 2.48 / 1.19 / 0.81     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 189.47 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_itc-b13-fixpoint-5                                        | MUS timed out                                       | 6211 / 116 / 5525   | 5885 / 116 / 5511   | 17834 / 242 / 15372  | 3.58 / 1.04 / 1.55     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 13.64 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query11_query42_1344n                                     | MUS timed out                                       | 1034 / 0 / 695      | 960 / 0 / 695       | 2435 / 0 / 655       | 1.38 / 0.74 / 0.45     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 40.6 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_ctrl.e#1.a#3.E#120.A#48.c#.w#3.s#3.asp                    | MUS timed out                                       | 3047 / 0 / 2442     | 2927 / 0 / 2442     | 8638 / 0 / 5649      | 1.7 / 1.02 / 0.4       | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 14.8 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_rankfunc59_signed_64                                      | MUS timed out                                       | 5145 / 0 / 3054     | 4505 / 0 / 3054     | 13523 / 0 / 7062     | 3.84 / 1.86 / 1.4      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 616.57 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobtuint06neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                         | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 1.44 / 0.0 / 1.02      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_cycle_sched_4_4_2.sat                                     | MUS timed out                                       | 6450 / 0 / 5251     | 6306 / 0 / 5251     | 19353 / 0 / 12623    | 4.58 / 1.95 / 1.49     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 27.06 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-swap1-fixpoint-10                                   | MUS timed out                                       | 3126 / 0 / 1596     | 2466 / 0 / 1596     | 9031 / 0 / 4643      | 5.69 / 1.95 / 2.17     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 96.66 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort9.AE.stepl.010                                 | FG timed out                                        | 8049 / 0 / 2249     | 6569 / 0 / 2249     | 13468 / 0 / 2598     | 4.05 / 1.63 / 1.25     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_sortnetsort10.AE.stepl.010                                | FG timed out                                        | 10221 / 0 / 2760    | 8331 / 0 / 2760     | 17080 / 0 / 3149     | 4.08 / 1.63 / 1.3      | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_query60_query44_1344n                                     | FG timed out                                        | 3535 / 0 / 2018     | 3399 / 0 / 2018     | 12608 / 0 / 1954     | 8.18 / 1.89 / 3.65     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2018_stmt17_70_98                                              | MUS timed out                                       | 10699 / 67 / 8493   | 10162 / 34 / 8324   | 41813 / 69 / 29613   | 10.39 / 2.26 / 4.46    | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 721.56 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt28_89_97                                              | FG timed out                                        | 12874 / 67 / 9763   | 12337 / 34 / 9594   | 50648 / 69 / 32939   | 15.35 / 3.32 / 6.52    | PreProc-ed 3 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2018_bs128n.sat                                                | MUS timed out                                       | 6938 / 0 / 5381     | 6801 / 0 / 5381     | 20267 / 0 / 10548    | 3.88 / 1.2 / 1.43      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 29.26 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_small-seq-fixpoint-3                                      | FG timed out                                        | 8589 / 0 / 4634     | 7781 / 0 / 4634     | 27081 / 0 / 9489     | 4.7 / 1.93 / 1.5       | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2018_rankfunc31_signed_64                                      | Preproc Solved, FG skipped.                         | 6624 / 0 / 6624     | 6112 / 0 / 6112     | 17297 / 0 / 17296    | 0.5 / 0.0 / 0.42       | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
Disjunctive_Decomposition_bobsmhdlc1_all_bit_differing_from_cycle     | MUS timed out                                       | 747 / 0 / 252       | 565 / 0 / 252       | 2446 / 0 / 423       | 7.6 / 3.25 / 1.63      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 5.28 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_ctrl.e#1.a#3.E#134.A#48.c#.w#9.s#40.asp                   | MUS timed out                                       | 9829 / 0 / 7675     | 9695 / 0 / 7675     | 28942 / 0 / 16094    | 4.12 / 1.5 / 1.36      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 447.65 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_subtraction1024                                            | Preproc Solved, FG skipped.                         | 9210 / 0 / 9210     | 7162 / 0 / 7162     | 25252 / 0 / 25251    | 1.43 / 0.0 / 0.8       | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
Disjunctive_Decomposition_bobtuint23neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                         | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.21 / 0.0 / 0.15      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_stmt17_74_90                                              | MUS timed out                                       | 10264 / 67 / 8190   | 9785 / 34 / 8045    | 40046 / 69 / 28599   | 11.24 / 2.22 / 4.94    | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 343.55 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_neclaftp3001_all_bit_differing_from_cycle   | FG timed out                                        | 12721 / 0 / 4083    | 9895 / 0 / 4083     | 44532 / 0 / 4931     | 18.62 / 5.51 / 6.78    | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
Arithmetic_min128                                                     | MUS timed out                                       | 820 / 0 / 246       | 564 / 0 / 246       | 2409 / 0 / 723       | 5.63 / 2.71 / 1.63     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 17.29 sec, NonTrivial  | MUS TimedOut after 2 rounds    | 0.2 / 0.01 / 2409 / 0                                   | 1500.0     
QBFEval2017_rankfunc56_signed_64                                      | MUS timed out                                       | 1808 / 0 / 1045     | 1552 / 0 / 1045     | 4630 / 0 / 2653      | 1.03 / 0.47 / 0.4      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 181.28 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt46_289_388                                            | MUS timed out                                       | 5255 / 4 / 3566     | 4986 / 4 / 3527     | 17671 / 16 / 9532    | 7.15 / 1.99 / 2.78     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 15.74 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query60_query42_1344n                                     | FG timed out                                        | 3535 / 0 / 2018     | 3399 / 0 / 2018     | 12608 / 0 / 1956     | 8.11 / 2.15 / 3.35     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2018_stmt17_62_78                                              | MUS timed out                                       | 8089 / 67 / 6707    | 7697 / 34 / 6597    | 31211 / 69 / 23683   | 9.48 / 2.15 / 4.22     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 382.43 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_rankfunc49_signed_64                                      | MUS timed out                                       | 3154 / 0 / 1862     | 2770 / 0 / 1862     | 8460 / 0 / 4791      | 2.09 / 0.86 / 0.9      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 468.43 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_ceiling128                                                | Preproc Solved, FG skipped.                         | 1316 / 0 / 1316     | 1060 / 0 / 1060     | 3861 / 0 / 3860      | 0.2 / 0.0 / 0.15       | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_sdlx-fixpoint-4                                           | MUS timed out                                       | 6607 / 0 / 5633     | 6270 / 0 / 5633     | 19598 / 0 / 13713    | 4.52 / 1.89 / 1.54     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 66.73 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt25_597_598                                            | Preproc finished unsolved, FG skipped, MUS finished | 930 / 43 / 826      | 850 / 23 / 791      | 2910 / 46 / 2610     | 0.67 / 0.18 / 0.33     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.01 sec, ONE          | MUS Finished after 0 rounds    |                                                         | 0.12       
QBFEval2017_small-dyn-partition-fixpoint-9                            | MUS timed out                                       | 1009 / 0 / 850      | 929 / 0 / 850       | 2897 / 0 / 2234      | 1.48 / 0.43 / 0.72     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.16 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobsmhdlc_all_bit_differing_from_cycle      | MUS timed out                                       | 878 / 0 / 295       | 643 / 0 / 295       | 2784 / 0 / 476       | 7.42 / 4.21 / 1.8      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 1.26 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt47_340_389                                            | MUS timed out                                       | 5651 / 4 / 3899     | 5382 / 4 / 3863     | 19175 / 16 / 10708   | 6.08 / 2.13 / 2.22     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 16.44 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_ctrl.e#1.a#3.E#120.A#48.c#.w#3.s#3.asp                    | MUS timed out                                       | 3047 / 0 / 2442     | 2927 / 0 / 2442     | 8638 / 0 / 5649      | 1.66 / 1.0 / 0.4       | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 10.12 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort7.AE.stepl.006                                 | MUS timed out                                       | 2697 / 0 / 829      | 2211 / 0 / 829      | 4526 / 0 / 990       | 1.68 / 1.08 / 0.35     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 89.74 sec, ONE         | MUS TimedOut after 1 rounds    | 552.36 / 1.37 / 4526 / 0                                | 1500.0     
QBFEval2017_small-dyn-partition-fixpoint-6                            | MUS timed out                                       | 664 / 0 / 564       | 608 / 0 / 564       | 1895 / 0 / 1533      | 1.03 / 0.3 / 0.52      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.05 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_Q_2-3_v-80-100_r-13.2                                     | MUS timed out                                       | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.39 / 0.27 / 0.07     | PreProc-ed 1 rounds           |                   |                    |                  | 0 iters, 12.7 sec, ONE          | MUS TimedOut after 1 rounds    | 648.51 / 0.13 / 1300 / 0                                | 1500.0     
QBFEval2018_driver_a10y.sat                                           | MUS timed out                                       | 5500 / 0 / 3776     | 5077 / 0 / 3776     | 15005 / 0 / 7687     | 3.62 / 1.95 / 0.91     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 61.62 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_add20y.sat                                                | Preproc Solved, FG skipped.                         | 616 / 0 / 616       | 573 / 0 / 573       | 1651 / 0 / 1650      | 0.49 / 0.0 / 0.32      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_stmt17_63_70                                              | MUS timed out                                       | 6784 / 67 / 5452    | 6450 / 34 / 5366    | 25910 / 69 / 18438   | 9.35 / 3.44 / 3.27     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 93.92 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort7.AE.stepl.009                                 | MUS timed out                                       | 4038 / 0 / 1240     | 3309 / 0 / 1240     | 6782 / 0 / 1482      | 2.51 / 1.61 / 0.5      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 330.9 sec, ONE         | MUS TimedOut after 1 rounds    | 337.16 / 3.73 / 6782 / 0                                | 1500.0     
QBFEval2018_stmt21_181_218                                            | MUS timed out                                       | 2698 / 0 / 1883     | 2522 / 0 / 1855     | 8712 / 0 / 5209      | 2.42 / 0.94 / 0.86     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 1.17 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt22_311_370                                            | MUS timed out                                       | 5263 / 6 / 3715     | 5003 / 6 / 3675     | 17706 / 24 / 10341   | 5.26 / 1.86 / 1.87     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 40.75 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc61_signed_64                                      | FG timed out                                        | 4304 / 0 / 2498     | 3920 / 0 / 2498     | 12162 / 0 / 5389     | 3.77 / 1.84 / 1.21     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_stmt17_78_90                                              | MUS timed out                                       | 10699 / 67 / 8286   | 10220 / 34 / 8141   | 41813 / 69 / 28037   | 11.32 / 2.58 / 4.81    | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 694.19 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_kenflashp12_all_bit_differing_from_cycle    | Preproc Solved, FG skipped.                         | 381 / 0 / 381       | 337 / 0 / 337       | 1346 / 0 / 1345      | 0.18 / 0.0 / 0.15      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_exquery_query42_1344n                                     | MUS timed out                                       | 618 / 0 / 351       | 556 / 0 / 351       | 1647 / 0 / 343       | 1.36 / 0.79 / 0.35     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 5.61 sec, ONE          | MUS TimedOut after 2 rounds    | 0.45 / 0.04 / 1647 / 0                                  | 1500.0     
QBFEval2017_query64_query11_1344n                                     | MUS timed out                                       | 1111 / 0 / 703      | 1021 / 0 / 703      | 2621 / 0 / 696       | 1.79 / 0.68 / 0.74     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 1.14 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobsynth13neg_all_bit_differing_from_cycle  | MUS timed out                                       | 7665 / 0 / 1648     | 4812 / 0 / 1648     | 22773 / 0 / 2499     | 17.0 / 4.9 / 6.44      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 179.22 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt29_275_376                                            | MUS timed out                                       | 5079 / 4 / 3430     | 4816 / 4 / 3394     | 16950 / 16 / 8982    | 5.54 / 1.99 / 1.97     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 8.56 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query31_query50_1344n                                     | MUS timed out                                       | 859 / 0 / 597       | 793 / 0 / 597       | 1881 / 0 / 565       | 1.17 / 0.54 / 0.39     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 3.64 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort10.AE.stepl.011                                | FG timed out                                        | 11241 / 0 / 3035    | 9162 / 0 / 3035     | 18786 / 0 / 3463     | 4.19 / 1.8 / 1.25      | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
Disjunctive_Decomposition_pdtpmssfeistel_all_bit_differing_from_cycle | MUS timed out                                       | 3138 / 0 / 937      | 2383 / 0 / 937      | 11074 / 0 / 1333     | 5.45 / 1.81 / 1.9      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 359.73 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_usb-phy-fixpoint-1                                        | MUS timed out                                       | 1630 / 0 / 911      | 1296 / 0 / 911      | 4395 / 0 / 2107      | 3.52 / 1.52 / 1.18     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 69.05 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_rankfunc52_unsigned_64                                    | MUS timed out                                       | 3917 / 0 / 2331     | 3533 / 0 / 2331     | 10621 / 0 / 5108     | 3.12 / 1.59 / 1.05     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 821.3 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_ethernet-fixpoint-1                                       | MUS timed out                                       | 3333 / 5 / 2165     | 2871 / 5 / 2165     | 8760 / 10 / 4483     | 4.07 / 1.99 / 1.21     | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 9.23 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc38_signed_64                                      | Preproc Solved, FG skipped.                         | 647 / 0 / 647       | 519 / 0 / 519       | 1613 / 0 / 1612      | 0.78 / 0.0 / 0.52      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_ltl2dba_E6_comp2_REAL.sat                                 | MUS timed out                                       | 83445 / 0 / 53273   | 82098 / 0 / 53273   | 262154 / 0 / 94735   | 33.94 / 7.32 / 17.38   | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 71.31 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_max32                                                      | MUS timed out                                       | 211 / 0 / 70        | 147 / 0 / 70        | 613 / 0 / 204        | 3.79 / 2.13 / 0.88     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.05 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt21_181_369                                            | MUS timed out                                       | 4106 / 6 / 2708     | 3846 / 6 / 2669     | 13751 / 24 / 7176    | 4.81 / 1.6 / 1.82      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 29.17 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_ceiling512                                                 | Preproc Solved, FG skipped.                         | 5284 / 0 / 5284     | 4260 / 0 / 4260     | 15541 / 0 / 15540    | 2.08 / 0.0 / 1.27      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_small-equiv-fixpoint-1                                    | MUS timed out                                       | 3006 / 0 / 1985     | 2942 / 0 / 1985     | 9881 / 0 / 4403      | 2.71 / 1.44 / 0.71     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 20.49 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt21_71_413                                             | MUS timed out                                       | 3545 / 4 / 2039     | 3265 / 4 / 1996     | 12035 / 16 / 4903    | 7.45 / 2.74 / 2.63     | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 30.44 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc60_unsigned_32                                    | MUS timed out                                       | 1296 / 0 / 856      | 1104 / 0 / 856      | 3271 / 0 / 2256      | 0.89 / 0.44 / 0.3      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 4.95 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt47_290_340                                            | MUS timed out                                       | 5011 / 4 / 3453     | 4762 / 4 / 3418     | 16711 / 16 / 9206    | 6.88 / 1.93 / 2.68     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 12.7 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query01_query42_1344n                                     | MUS timed out                                       | 738 / 0 / 403       | 664 / 0 / 403       | 1995 / 0 / 395       | 1.83 / 1.08 / 0.61     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 11.18 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt53_296_346                                            | MUS timed out                                       | 5073 / 4 / 3486     | 4823 / 4 / 3451     | 16977 / 16 / 9340    | 5.99 / 1.88 / 2.25     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 33.83 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_itc-b13-fixpoint-2                                        | MUS timed out                                       | 2158 / 48 / 1908    | 2000 / 48 / 1897    | 6104 / 100 / 5490    | 1.05 / 0.44 / 0.37     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 2.99 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
