Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                  | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2018_stmt17_70_86                                              | Preproc finished unsolved, FG skipped, MUS skipped | 9394 / 0 / 7276     | 8944 / 0 / 7144     | 36512 / 0 / 24491    | 12.4 / 0.0 / 8.64       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
Arithmetic_max512                                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3251 / 0 / 776      | 2227 / 0 / 776      | 9573 / 0 / 1901      | 5.25 / 0.0 / 4.03       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_sortnetsort7.AE.stepl.006                                 | Preproc finished unsolved, FG skipped, MUS skipped | 2697 / 0 / 829      | 2211 / 0 / 829      | 4526 / 0 / 990       | 0.81 / 0.0 / 0.66       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.08       
QBFEval2017_usb-phy-fixpoint-5                                        | Preproc finished unsolved, FG skipped, MUS skipped | 9811 / 0 / 5391     | 8809 / 0 / 5391     | 28658 / 0 / 10543    | 9.18 / 0.0 / 6.71       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.62       
QBFEval2017_genbuf14b4y.sat                                           | Preproc finished unsolved, FG skipped, MUS skipped | 3097 / 0 / 926      | 3014 / 0 / 926      | 25953 / 0 / 1614     | 5.64 / 0.0 / 4.07       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_sortnetsort7.AE.stepl.009                                 | Preproc finished unsolved, FG skipped, MUS skipped | 4038 / 0 / 1240     | 3309 / 0 / 1240     | 6782 / 0 / 1482      | 1.17 / 0.0 / 0.93       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.32       
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#3.s#26.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 3247 / 0 / 2604     | 3119 / 0 / 2604     | 9214 / 0 / 6025      | 0.81 / 0.0 / 0.65       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_rankfunc58_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 4118 / 0 / 2471     | 3606 / 0 / 2471     | 10770 / 0 / 5643     | 1.87 / 0.0 / 1.57       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.19       
QBFEval2017_AR-fixpoint-6                                             | Preproc finished unsolved, FG skipped, MUS skipped | 452676 / 0 / 0      | 417662 / 0 / 0      | 1452861 / 0 / 0      | 64.54 / 0.0 / 0.0       | Kissat Timeout after 0 rounds   |                   |                    |                  |                |            |                                                         | 0.07       
Arithmetic_equalization128                                            | Preproc Solved, FG skipped.                        | 1863 / 0 / 1863     | 1607 / 0 / 1607     | 5754 / 0 / 5753      | 0.31 / 0.0 / 0.26       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_axquery_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 618 / 0 / 351       | 556 / 0 / 351       | 1647 / 0 / 343       | 0.34 / 0.0 / 0.3        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobtuint04neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.24 / 0.0 / 0.2        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_ci.e#1.a#3.E#40.A#60.c#408.w#2.s#1.asp                    | Preproc finished unsolved, FG skipped, MUS skipped | 3363 / 0 / 2888     | 3323 / 0 / 2888     | 9790 / 0 / 7036      | 0.86 / 0.0 / 0.58       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_oski3ub5i_c0to63.sat                                      | Preproc finished unsolved, FG skipped, MUS skipped | 89111 / 0 / 61097   | 82190 / 0 / 61097   | 243053 / 0 / 113768  | 11.38 / 0.0 / 9.48      | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 1.09       
QBFEval2018_Q_2-3_v-80-100_r-13.6                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.3 / 0.0 / 0.25        | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         | 0.13       
QBFEval2018_small-swap1-fixpoint-5                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1566 / 0 / 878      | 1206 / 0 / 878      | 4411 / 0 / 2694      | 1.34 / 0.0 / 1.06       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_amba3b5y.sat                                              | Preproc finished unsolved, FG skipped, MUS skipped | 1627 / 0 / 483      | 1581 / 0 / 483      | 10913 / 0 / 1136     | 1.78 / 0.0 / 1.47       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.21       
QBFEval2018_Q_2-3_v-80-100_r-13.9                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.31 / 0.0 / 0.22       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         | 0.15       
QBFEval2018_stmt17_86_98                                              | Preproc finished unsolved, FG skipped, MUS skipped | 12439 / 0 / 9494    | 11902 / 0 / 9326    | 48881 / 0 / 32247    | 18.17 / 0.0 / 12.91     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_stmt19_75_95                                              | Preproc finished unsolved, FG skipped, MUS skipped | 10699 / 0 / 8242    | 10191 / 0 / 8086    | 41813 / 0 / 27988    | 15.11 / 0.0 / 10.55     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
Disjunctive_Decomposition_bobtuint21neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.26 / 0.0 / 0.22       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_query50_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1026 / 0 / 691      | 952 / 0 / 691       | 2427 / 0 / 651       | 0.58 / 0.0 / 0.46       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_sortnetsort10.AE.stepl.012                                | Preproc finished unsolved, FG skipped, MUS skipped | 12261 / 0 / 3310    | 9993 / 0 / 3310     | 20492 / 0 / 3777     | 3.4 / 0.0 / 2.67        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_small-dyn-partition-fixpoint-3                            | Preproc Solved, FG skipped.                        | 319 / 0 / 287       | 287 / 0 / 287       | 893 / 0 / 892        | 0.27 / 0.0 / 0.22       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_query52_query25_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 747 / 0 / 560       | 681 / 0 / 560       | 1709 / 0 / 609       | 1.3 / 0.0 / 0.84        | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_cache-coherence-2-fixpoint-2                              | Preproc finished unsolved, FG skipped, MUS skipped | 3685 / 0 / 2448     | 3271 / 0 / 2448     | 10648 / 0 / 5756     | 5.94 / 0.0 / 4.42       | PreProc-ed 8 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query60_query45_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2271 / 0 / 1167     | 2145 / 0 / 1167     | 9342 / 0 / 1156      | 3.09 / 0.0 / 2.12       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt17_70_82                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8959 / 0 / 7259     | 8538 / 0 / 7137     | 34745 / 0 / 25466    | 15.67 / 0.0 / 11.05     | PreProc-ed 10 rounds            |                   |                    |                  |                |            |                                                         | 0.18       
QBFEval2018_ctrl.e#1.a#3.E#128.A#48.c#.w#7.s#1.asp                    | Preproc finished unsolved, FG skipped, MUS skipped | 7343 / 0 / 5758     | 7215 / 0 / 5758     | 21502 / 0 / 12188    | 2.18 / 0.0 / 1.76       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_sortnetsort7.AE.stepl.005                                 | Preproc finished unsolved, FG skipped, MUS skipped | 2250 / 0 / 692      | 1845 / 0 / 692      | 3774 / 0 / 826       | 0.66 / 0.0 / 0.54       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_stmt27_16_224                                             | Preproc finished unsolved, FG skipped, MUS skipped | 1778 / 0 / 1038     | 1600 / 0 / 1006     | 5714 / 0 / 2563      | 1.28 / 0.0 / 1.01       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query50_query06_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 913 / 0 / 582       | 843 / 0 / 582       | 2195 / 0 / 567       | 0.51 / 0.0 / 0.42       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_stmt19_302_352                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5227 / 0 / 3667     | 4967 / 0 / 3627     | 17519 / 0 / 10116    | 5.95 / 0.0 / 4.3        | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
Arithmetic_floor1024                                                  | Preproc Solved, FG skipped.                        | 9171 / 0 / 9171     | 7123 / 0 / 7123     | 25180 / 0 / 25179    | 0.96 / 0.0 / 0.72       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_small-seq-fixpoint-4                                      | Preproc finished unsolved, FG skipped, MUS skipped | 11818 / 0 / 6444    | 10808 / 0 / 6444    | 37541 / 0 / 13278    | 5.04 / 0.0 / 4.02       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_stmt31_276_328                                            | Preproc finished unsolved, FG skipped, MUS skipped | 4839 / 0 / 3360     | 4595 / 0 / 3330     | 15999 / 0 / 8868     | 5.97 / 0.0 / 4.28       | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_query45_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1026 / 0 / 691      | 952 / 0 / 691       | 2427 / 0 / 675       | 0.58 / 0.0 / 0.46       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobtuintorneg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.28 / 0.0 / 0.24       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_stmt41_160_235                                            | Preproc finished unsolved, FG skipped, MUS skipped | 2643 / 0 / 1815     | 2463 / 0 / 1793     | 8556 / 0 / 4992      | 2.34 / 0.0 / 1.86       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_itc-b13-fixpoint-6                                        | Preproc finished unsolved, FG skipped, MUS skipped | 7562 / 0 / 6746     | 7180 / 0 / 6731     | 21744 / 0 / 18767    | 6.7 / 0.0 / 4.88        | PreProc-ed 10 rounds            |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_small-equiv-fixpoint-4                                    | Preproc finished unsolved, FG skipped, MUS skipped | 9053 / 0 / 5913     | 8893 / 0 / 5913     | 29811 / 0 / 13062    | 5.47 / 0.0 / 4.04       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_Q_2-3_v-80-100_r-11.0                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1100 / 0 / 0         | 0.11 / 0.0 / 0.1        | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query31_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1182 / 0 / 804      | 1108 / 0 / 804      | 2703 / 0 / 781       | 1.09 / 0.0 / 0.86       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_rankfunc56_unsigned_64                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1806 / 0 / 1047     | 1550 / 0 / 1047     | 4623 / 0 / 2714      | 0.99 / 0.0 / 0.78       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.2        
QBFEval2018_itc-b13-fixpoint-9                                        | Preproc finished unsolved, FG skipped, MUS skipped | 11615 / 0 / 10314   | 11065 / 0 / 10296   | 33474 / 0 / 28414    | 8.15 / 0.0 / 5.61       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_ctrl.e#1.a#3.E#134.A#48.c#.w#9.s#40.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 9829 / 0 / 7675     | 9695 / 0 / 7675     | 28942 / 0 / 16094    | 2.82 / 0.0 / 2.22       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_floor128                                                  | Preproc Solved, FG skipped.                        | 1135 / 0 / 1135     | 879 / 0 / 879       | 3116 / 0 / 3115      | 0.22 / 0.0 / 0.18       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_stmt19_79_83                                              | Preproc finished unsolved, FG skipped, MUS skipped | 9829 / 0 / 7928     | 9408 / 0 / 7806     | 38279 / 0 / 27763    | 12.64 / 0.0 / 8.92      | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
Arithmetic_min64                                                      | Preproc finished unsolved, FG skipped, MUS skipped | 417 / 0 / 130       | 289 / 0 / 130       | 1222 / 0 / 293       | 0.74 / 0.0 / 0.59       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
Disjunctive_Decomposition_bobsmhdlc1_all_bit_differing_from_cycle     | Preproc finished unsolved, FG skipped, MUS skipped | 747 / 0 / 252       | 565 / 0 / 252       | 2446 / 0 / 423       | 0.87 / 0.0 / 0.66       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_mult_bool_matrix_12_13_11.sat                             | Preproc finished unsolved, FG skipped, MUS skipped | 25497 / 0 / 23485   | 25217 / 0 / 23485   | 75246 / 0 / 62548    | 7.16 / 0.0 / 5.55       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.77       
QBFEval2018_stmt23_72_76                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8089 / 0 / 6702     | 7726 / 0 / 6604     | 31211 / 0 / 23681    | 10.5 / 0.0 / 7.15       | PreProc-ed 8 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_stmt19_65_87                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8959 / 0 / 7007     | 8509 / 0 / 6875     | 34745 / 0 / 23674    | 12.43 / 0.0 / 8.75      | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.32       
Disjunctive_Decomposition_bobtuint27neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1408 / 0 / 1408     | 1196 / 0 / 1196     | 4537 / 0 / 4536      | 0.27 / 0.0 / 0.23       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_query48_exquery_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1957 / 0 / 970      | 1873 / 0 / 970      | 7054 / 0 / 986       | 4.07 / 0.0 / 3.13       | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_rankfunc41_signed_64                                      | Preproc Solved, FG skipped.                        | 6822 / 0 / 6822     | 6182 / 0 / 6182     | 17451 / 0 / 17450    | 0.78 / 0.0 / 0.71       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_stmt19_368_417                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5947 / 0 / 4255     | 5666 / 0 / 4209     | 20370 / 0 / 12302    | 8.47 / 0.0 / 6.18       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_stmt19_66_214                                             | Preproc finished unsolved, FG skipped, MUS skipped | 2139 / 0 / 1423     | 1963 / 0 / 1390     | 6890 / 0 / 3851      | 1.74 / 0.0 / 1.34       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_query71_query31_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2869 / 0 / 1513     | 2761 / 0 / 1513     | 10224 / 0 / 1593     | 2.54 / 0.0 / 1.92       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_usb-phy-fixpoint-2                                        | Preproc finished unsolved, FG skipped, MUS skipped | 3673 / 0 / 2339     | 3172 / 0 / 2339     | 10451 / 0 / 5577     | 9.55 / 0.0 / 6.91       | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_query34_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1190 / 0 / 799      | 1116 / 0 / 799      | 2717 / 0 / 761       | 1.29 / 0.0 / 0.95       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#7.s#1.asp                    | Preproc finished unsolved, FG skipped, MUS skipped | 7343 / 0 / 5758     | 7215 / 0 / 5758     | 21502 / 0 / 12188    | 2.23 / 0.0 / 1.7        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_eequery_query64_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 968 / 0 / 602       | 869 / 0 / 602       | 2133 / 0 / 545       | 0.78 / 0.0 / 0.68       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Arithmetic_min512                                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3252 / 0 / 775      | 2228 / 0 / 775      | 9577 / 0 / 1900      | 5.13 / 0.0 / 3.93       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_ethernet-fixpoint-4                                       | Preproc finished unsolved, FG skipped, MUS skipped | 17074 / 0 / 12509   | 15913 / 0 / 12509   | 46445 / 0 / 26088    | 11.83 / 0.0 / 8.73      | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.21       
QBFEval2018_small-pipeline-fixpoint-1                                 | Preproc finished unsolved, FG skipped, MUS skipped | 1365 / 0 / 655      | 948 / 0 / 655       | 3483 / 0 / 1476      | 0.55 / 0.0 / 0.45       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query08_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 9823 / 0 / 5990     | 9643 / 0 / 5990     | 52762 / 0 / 5766     | 10.03 / 0.0 / 7.39      | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_driver_c9n.sat                                            | Preproc finished unsolved, FG skipped, MUS skipped | 2210 / 0 / 1688     | 2101 / 0 / 1688     | 6353 / 0 / 3733      | 2.35 / 0.0 / 1.64       | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Arithmetic_subtraction64                                              | Preproc Solved, FG skipped.                        | 570 / 0 / 570       | 442 / 0 / 442       | 1552 / 0 / 1551      | 0.21 / 0.0 / 0.18       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_stmt19_90_408                                             | Preproc finished unsolved, FG skipped, MUS skipped | 3787 / 0 / 2283     | 3507 / 0 / 2239     | 12822 / 0 / 5630     | 3.5 / 0.0 / 2.4         | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Arithmetic_min256                                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1633 / 0 / 445      | 1121 / 0 / 445      | 4806 / 0 / 963       | 3.26 / 0.0 / 2.4        | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.3        
QBFEval2017_cache-coherence-3-fixpoint-2                              | Preproc finished unsolved, FG skipped, MUS skipped | 5488 / 0 / 3130     | 4888 / 0 / 3130     | 15891 / 0 / 6304     | 3.63 / 0.0 / 2.61       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_stmt23_67_92                                              | Preproc finished unsolved, FG skipped, MUS skipped | 9394 / 0 / 7281     | 8915 / 0 / 7137     | 36512 / 0 / 24526    | 12.65 / 0.0 / 8.72      | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_ethernet-fixpoint-3                                       | Preproc finished unsolved, FG skipped, MUS skipped | 12494 / 0 / 9049    | 11566 / 0 / 9049    | 33884 / 0 / 18844    | 12.55 / 0.0 / 9.04      | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2018_stmt19_75_83                                              | Preproc finished unsolved, FG skipped, MUS skipped | 9394 / 0 / 7316     | 8973 / 0 / 7194     | 36512 / 0 / 24761    | 12.39 / 0.0 / 8.75      | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_rankfunc51_signed_64                                      | Preproc Solved, FG skipped.                        | 4167 / 0 / 4167     | 3783 / 0 / 3783     | 11076 / 0 / 11075    | 0.42 / 0.0 / 0.41       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_small-equiv-fixpoint-3                                    | Preproc finished unsolved, FG skipped, MUS skipped | 7038 / 0 / 4602     | 6910 / 0 / 4602     | 23169 / 0 / 10177    | 4.48 / 0.0 / 3.42       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.32       
Disjunctive_Decomposition_bobtuint19neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.29 / 0.0 / 0.24       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_stmt17_82_86                                              | Preproc finished unsolved, FG skipped, MUS skipped | 10699 / 0 / 8517    | 10249 / 0 / 8385    | 41813 / 0 / 29850    | 18.86 / 0.0 / 13.07     | PreProc-ed 10 rounds            |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_query60_query33_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3055 / 0 / 1569     | 2929 / 0 / 1569     | 11638 / 0 / 1616     | 3.16 / 0.0 / 2.43       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_sdlx-fixpoint-1                                           | Preproc finished unsolved, FG skipped, MUS skipped | 1041 / 0 / 823      | 926 / 0 / 823       | 2972 / 0 / 1903      | 0.76 / 0.0 / 0.61       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_6s289rb05233_c0to63.sat                                   | Preproc finished unsolved, FG skipped, MUS skipped | 218792 / 0 / 140592 | 208116 / 0 / 140592 | 611497 / 0 / 250513  | 85.67 / 0.0 / 64.91     | PreProc-ed 13 rounds            |                   |                    |                  |                |            |                                                         | 2.27       
QBFEval2018_genbuf9b4n.sat                                            | Preproc finished unsolved, FG skipped, MUS skipped | 2958 / 0 / 1183     | 2894 / 0 / 1183     | 20653 / 0 / 2452     | 4.18 / 0.0 / 3.05       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Arithmetic_decomposition64                                            | Preproc Solved, FG skipped.                        | 571 / 0 / 571       | 507 / 0 / 507       | 1566 / 0 / 1565      | 0.22 / 0.0 / 0.18       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_pdtpmsrotate32                                            | Preproc Solved, FG skipped.                        | 591 / 0 / 591       | 461 / 0 / 461       | 1893 / 0 / 1892      | 0.25 / 0.0 / 0.21       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_query05_query31_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 597 / 0 / 290       | 531 / 0 / 290       | 1727 / 0 / 290       | 0.49 / 0.0 / 0.38       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_query49_ntrivil_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2236 / 0 / 1274     | 2146 / 0 / 1274     | 7380 / 0 / 1526      | 1.77 / 0.0 / 1.42       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt41_262_275                                            | Preproc finished unsolved, FG skipped, MUS skipped | 1121 / 0 / 900      | 941 / 0 / 810       | 3624 / 0 / 2731      | 3.1 / 0.0 / 2.13        | PreProc-ed 11 rounds            |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_small-pipeline-fixpoint-2                                 | Preproc finished unsolved, FG skipped, MUS skipped | 3263 / 0 / 2026     | 2589 / 0 / 2026     | 8947 / 0 / 5184      | 1.95 / 0.0 / 1.42       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_query27_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 730 / 0 / 399       | 656 / 0 / 399       | 1987 / 0 / 391       | 0.56 / 0.0 / 0.44       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_rankfunc57_unsigned_64                                    | Preproc finished unsolved, FG skipped, MUS skipped | 3530 / 0 / 2138     | 3146 / 0 / 2138     | 9655 / 0 / 5096      | 1.27 / 0.0 / 1.04       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_cycle_sched_6_6_2.sat                                     | Preproc finished unsolved, FG skipped, MUS skipped | 6436 / 0 / 4347     | 6163 / 0 / 4347     | 19725 / 0 / 10665    | 2.81 / 0.0 / 2.09       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_rankfunc48_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 5852 / 0 / 3580     | 5212 / 0 / 3580     | 16146 / 0 / 8585     | 5.63 / 0.0 / 4.2        | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_ctrl.e#1.a#3.E#112.A#48.c#.w#5.s#27.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 4639 / 0 / 3556     | 4527 / 0 / 3556     | 13438 / 0 / 7241     | 1.33 / 0.0 / 1.03       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_load_2c_comp_comp7_REAL.sat                               | Preproc finished unsolved, FG skipped, MUS skipped | 12305 / 0 / 8959    | 11851 / 0 / 8959    | 35926 / 0 / 18355    | 6.2 / 0.0 / 4.65        | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
