Name                                                                  | Status                      | T / B / K Vars       | T / B / K QVars      | T / B / K Clauses       | T / B / K Time            | PreProc Status                 | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence                | MUS Status                   | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_small-equiv-fixpoint-3                                    | FG timed out                | 7038 / 854 / 3786    | 6910 / 854 / 3786    | 23169 / 2450 / 7132     | 8.61 / 4.68 / 3.14        | PreProc-ed 3 rounds            | 0.83 sec          |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_intermediate512                                            | FG timed out                | 5118 / 4 / 2043      | 4094 / 4 / 2043      | 14836 / 8 / 1545        | 5.23 / 2.55 / 2.11        | PreProc-ed 2 rounds            | 0.74 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_genbuf8b4n.sat                                            | FG timed out                | 2739 / 1 / 1261      | 2680 / 1 / 1261      | 20261 / 3 / 2931        | 15.6 / 9.56 / 4.84        | PreProc-ed 5 rounds            | 0.46 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query31_query50_1344n                                     | FG timed out                | 859 / 3 / 594        | 793 / 3 / 594        | 1881 / 3 / 562          | 2.24 / 1.54 / 0.6         | PreProc-ed 4 rounds            | 0.02 sec          | 23 / 4 / 8.72031   | 0.04 sec         |                               |                              |                                                         | 10.0       
QBFEval2017_exquery_query42_1344n                                     | MUS timed out               | 618 / 17 / 334       | 556 / 17 / 334       | 1647 / 17 / 326         | 1.4 / 1.0 / 0.35          | PreProc-ed 2 rounds            | 0.02 sec          | 18 / 4 / 6.63844   | 0.03 sec         | 4 iters, 0.36 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
QBFEval2017_sortnetsort10.AE.stepl.005                                | FG timed out                | 5121 / 225 / 1160    | 4176 / 225 / 1160    | 8550 / 225 / 1354       | 5.95 / 4.38 / 1.27        | PreProc-ed 2 rounds            | 2.03 sec          |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_intermediate256                                            | FG timed out                | 2558 / 4 / 1019      | 2046 / 4 / 1019      | 7412 / 8 / 777          | 4.62 / 3.25 / 1.09        | PreProc-ed 2 rounds            | 0.21 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query64_query11_1344n                                     | FG timed out                | 1111 / 3 / 698       | 1021 / 3 / 698       | 2621 / 3 / 691          | 2.87 / 2.1 / 0.66         | PreProc-ed 3 rounds            | 0.04 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_ctrl.e#1.a#3.E#134.A#48.c#.w#9.s#40.asp                   | FG timed out                | 9829 / 1 / 7674      | 9695 / 1 / 7674      | 28942 / 3 / 16091       | 6.45 / 3.7 / 2.12         | PreProc-ed 2 rounds            | 0.67 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_eijkbs4863_all_bit_differing_from_cycle     | FG timed out                | 1793 / 4 / 513       | 1537 / 4 / 513       | 6452 / 10 / 493         | 3.52 / 2.38 / 0.93        | PreProc-ed 2 rounds            | 0.14 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt21_178_258                                            | FG timed out                | 3281 / 1 / 2321      | 3071 / 1 / 2292      | 10569 / 1 / 6190        | 6.61 / 4.35 / 1.74        | PreProc-ed 4 rounds            | 0.13 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query60_query42_1344n                                     | FG timed out                | 3535 / 1 / 2017      | 3399 / 1 / 2017      | 12608 / 1 / 1955        | 8.75 / 4.15 / 3.71        | PreProc-ed 4 rounds            | 0.37 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobtuint25neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped. | 1415 / 4 / 1411      | 1203 / 4 / 1199      | 4588 / 10 / 4577        | 0.88 / 0.67 / 0.14        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_rankfunc52_signed_64                                      | FG timed out                | 3919 / 10 / 2323     | 3535 / 10 / 2323     | 10629 / 10 / 5108       | 4.62 / 2.8 / 1.57         | PreProc-ed 2 rounds            | 0.21 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_mult_bool_matrix_12_13_11.sat                             | FG timed out                | 25497 / 3 / 23457    | 25217 / 3 / 23457    | 75246 / 7921 / 54416    | 12.41 / 6.25 / 4.57       | PreProc-ed 3 rounds            | 0.71 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2018_ci.e#1.a#3.E#40.A#60.c#408.w#2.s#1.asp                    | Started                     | None / 0 / 0         | None / 0 / 0         | None / 0 / 0            | 0 / 0.0 / 0.0             | PreProc-ed 0 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_stmt17_78_98                                              | FG timed out                | 11569 / 144 / 8763   | 11032 / 109 / 8596   | 45347 / 926 / 29006     | 31.4 / 17.3 / 11.61       | PreProc-ed 7 rounds            | 0.98 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobsynth04neg_all_bit_differing_from_cycle  | FG timed out                | 7656 / 4 / 1605      | 4747 / 4 / 1605      | 22940 / 10 / 2523       | 11.82 / 5.9 / 4.78        | PreProc-ed 3 rounds            | 1.91 sec          |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_floor128                                                   | Preproc Solved, FG skipped. | 1135 / 245 / 890     | 879 / 245 / 634      | 3116 / 742 / 2373       | 0.67 / 0.54 / 0.09        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_stmt21_70_369                                             | FG timed out                | 3549 / 9 / 2229      | 3289 / 8 / 2184      | 11938 / 41 / 5701       | 19.52 / 12.75 / 5.71      | PreProc-ed 9 rounds            | 0.19 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#3.s#17.asp                   | FG timed out                | 3247 / 1 / 2598      | 3119 / 1 / 2598      | 9214 / 3 / 6005         | 2.67 / 1.67 / 0.67        | PreProc-ed 2 rounds            | 0.07 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_usb-phy-fixpoint-5                                        | FG timed out                | 9811 / 0 / 5391      | 8809 / 0 / 5391      | 28658 / 0 / 10543       | 16.43 / 8.72 / 6.26       | PreProc-ed 4 rounds            | 2.03 sec          |                    |                  |                               |                              |                                                         | 10.0       
Factorization_factorization14                                         | FG timed out                | 294 / 21 / 135       | 280 / 21 / 135       | 978 / 72 / 197          | 0.43 / 0.3 / 0.1          | PreProc-ed 2 rounds            | 0.01 sec          | 4 / 3 / 0.749376   | 0.01 sec         |                               |                              |                                                         | 10.0       
QBFEval2017_query04_query42_1344n                                     | FG timed out                | 732 / 17 / 383       | 658 / 17 / 383       | 1989 / 17 / 375         | 0.95 / 0.57 / 0.31        | PreProc-ed 2 rounds            | 0.03 sec          | 21 / 5 / 9.2441    | 0.04 sec         |                               |                              |                                                         | 10.0       
QBFEval2017_eequery_query42_1344n                                     | FG timed out                | 1026 / 17 / 674      | 952 / 17 / 674       | 2427 / 17 / 634         | 1.74 / 0.88 / 0.74        | PreProc-ed 2 rounds            | 0.04 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2018_cache-coherence-2-fixpoint-4                              | FG timed out                | 7631 / 50 / 4479     | 6941 / 50 / 4479     | 22348 / 104 / 9065      | 9.59 / 5.11 / 3.36        | PreProc-ed 3 rounds            | 0.98 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_ceiling256                                                | Preproc Solved, FG skipped. | 2638 / 4 / 2634      | 2126 / 4 / 2122      | 7753 / 9 / 7743         | 1.64 / 1.34 / 0.21        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_itc-b13-fixpoint-10                                       | FG timed out                | 12966 / 435 / 11356  | 12360 / 435 / 11337  | 37384 / 1239 / 31331    | 44.99 / 31.17 / 11.62     | PreProc-ed 15 rounds           | 0.2 sec           |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_nreachq_query42_1344n                                     | FG timed out                | 8923 / 1 / 5209      | 8743 / 1 / 5209      | 51118 / 1 / 4985        | 21.17 / 11.16 / 5.96      | PreProc-ed 5 rounds            | 2.52 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_cycle_sched_2_10_1.sat                                    | FG timed out                | 4151 / 3 / 2898      | 4019 / 3 / 2898      | 12895 / 401 / 7017      | 5.25 / 3.43 / 1.44        | PreProc-ed 3 rounds            | 0.24 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_cycle_sched_4_4_2.sat                                     | FG timed out                | 6450 / 3 / 5250      | 6306 / 3 / 5250      | 19353 / 447 / 12185     | 11.39 / 7.95 / 2.82       | PreProc-ed 4 rounds            | 0.26 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_rankfunc58_signed_64                                      | FG timed out                | 4118 / 12 / 2459     | 3606 / 12 / 2459     | 10770 / 12 / 5631       | 4.8 / 2.69 / 1.7          | PreProc-ed 2 rounds            | 0.23 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query11_query42_1344n                                     | FG timed out                | 1034 / 17 / 678      | 960 / 17 / 678       | 2435 / 17 / 638         | 1.93 / 1.36 / 0.5         | PreProc-ed 2 rounds            | 0.03 sec          | 28 / 4 / 8.90031   | 0.03 sec         | 4 iters, 0.87 sec, NonTrivial |                              |                                                         | 10.0       
QBFEval2017_stmt52_295_394                                            | FG timed out                | 5317 / 7 / 3569      | 5047 / 7 / 3530      | 17937 / 31 / 9416       | 12.46 / 8.57 / 3.09       | PreProc-ed 4 rounds            | 0.39 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_rankfunc53_unsigned_64                                    | Preproc Solved, FG skipped. | 3414 / 10 / 3404     | 3030 / 10 / 3020     | 8411 / 10 / 8400        | 1.27 / 0.96 / 0.2         | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_ctrl.e#1.a#3.E#122.A#48.c#.w#3.s#51.asp                   | FG timed out                | 3097 / 1 / 2483      | 2975 / 1 / 2483      | 8782 / 3 / 5746         | 1.72 / 1.2 / 0.36         | PreProc-ed 2 rounds            | 0.07 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobtuint29neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped. | 1415 / 4 / 1411      | 1203 / 4 / 1199      | 4588 / 10 / 4577        | 1.05 / 0.85 / 0.14        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2018_bs128y.sat                                                | FG timed out                | 6934 / 1 / 5373      | 6797 / 1 / 5373      | 20255 / 3 / 10518       | 6.95 / 3.39 / 2.51        | PreProc-ed 4 rounds            | 0.43 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_small-swap2-fixpoint-6                                    | MUS timed out               | 1880 / 0 / 1132      | 1460 / 0 / 1132      | 5379 / 0 / 3527         | 4.13 / 2.78 / 1.14        | PreProc-ed 5 rounds            | 0.03 sec          | 49 / 10 / 4.48558  | 0.03 sec         | 4 iters, 0.26 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
QBFEval2017_sdlx-fixpoint-4                                           | FG timed out                | 6607 / 0 / 5633      | 6270 / 0 / 5633      | 19598 / 0 / 13713       | 11.0 / 7.61 / 2.76        | PreProc-ed 4 rounds            | 0.14 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_small-bug1-fixpoint-10                                    | Preproc Solved, FG skipped. | 171 / 0 / 171        | 139 / 0 / 139        | 414 / 0 / 413           | 0.19 / 0.1 / 0.08         | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#7.s#60.asp                   | FG timed out                | 7343 / 1 / 5750      | 7215 / 1 / 5750      | 21502 / 3 / 12172       | 3.5 / 1.83 / 1.22         | PreProc-ed 2 rounds            | 0.43 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_load_full_3_comp5_REAL.sat                                | FG timed out                | 30111 / 55 / 12545   | 29168 / 55 / 12545   | 101864 / 281 / 21573    | 14.95 / 8.36 / 2.6        | PreProc-ed 3 rounds            |                   |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2018_amba3b5y.sat                                              | FG timed out                | 1627 / 1 / 482       | 1581 / 1 / 482       | 10913 / 3 / 1133        | 3.77 / 2.25 / 0.99        | PreProc-ed 2 rounds            | 0.25 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_small-swap2-fixpoint-9                                    | FG timed out                | 2816 / 0 / 1713      | 2216 / 0 / 1713      | 8151 / 0 / 4948         | 5.3 / 3.01 / 1.85         | PreProc-ed 4 rounds            | 0.07 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_small-dyn-partition-fixpoint-7                            | MUS timed out               | 779 / 0 / 659        | 715 / 0 / 659        | 2229 / 0 / 1759         | 2.47 / 1.68 / 0.68        | PreProc-ed 5 rounds            | 0.02 sec          | 5 / 2 / 0.706738   | 0.0 sec          | 4 iters, 0.07 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
Arithmetic_equalization256                                            | Preproc Solved, FG skipped. | 3636 / 342 / 3294    | 3124 / 342 / 2782    | 11247 / 1131 / 10115    | 2.14 / 1.82 / 0.16        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_small-equiv-fixpoint-1                                    | FG timed out                | 3006 / 366 / 1637    | 2942 / 366 / 1637    | 9881 / 1050 / 3098      | 5.29 / 3.18 / 1.69        | PreProc-ed 3 rounds            | 0.14 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_rankfunc48_signed_64                                      | FG timed out                | 5852 / 22 / 3558     | 5212 / 22 / 3558     | 16146 / 22 / 8562       | 13.66 / 8.25 / 4.4        | PreProc-ed 5 rounds            | 0.45 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt47_290_340                                            | FG timed out                | 5011 / 7 / 3466      | 4762 / 7 / 3430      | 16711 / 31 / 9261       | 12.61 / 8.48 / 3.34       | PreProc-ed 5 rounds            | 0.31 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobsm9234_all_bit_differing_from_cycle      | FG timed out                | 1359 / 4 / 411       | 1016 / 4 / 411       | 4623 / 10 / 633         | 4.33 / 3.02 / 1.11        | PreProc-ed 3 rounds            | 0.07 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query42_query60_1344n                                     | FG timed out                | 9141 / 1 / 4835      | 8886 / 1 / 4835      | 46914 / 1 / 4835        | 43.86 / 22.67 / 15.21     | PreProc-ed 8 rounds            | 3.15 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_eijkbs3330                                                | FG timed out                | 1043 / 4 / 293       | 797 / 4 / 293        | 3578 / 10 / 444         | 1.48 / 0.95 / 0.41        | PreProc-ed 2 rounds            | 0.06 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sortnetsort10.AE.stepl.007                                | FG timed out                | 7161 / 315 / 1620    | 5838 / 315 / 1620    | 11962 / 315 / 1892      | 4.3 / 2.03 / 1.82         | PreProc-ed 2 rounds            | 4.02 sec          |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_equalization512                                            | Preproc Solved, FG skipped. | 7369 / 681 / 6688    | 6345 / 681 / 5664    | 22800 / 2170 / 20629    | 2.5 / 1.85 / 0.33         | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
Arithmetic_max32                                                      | FG timed out                | 211 / 9 / 61         | 147 / 9 / 61         | 613 / 26 / 176          | 0.63 / 0.42 / 0.18        | PreProc-ed 2 rounds            | 0.01 sec          | 8 / 2 / 0.99535    | 0.01 sec         |                               |                              |                                                         | 10.0       
QBFEval2017_sortnetsort10.AE.stepl.008                                | FG timed out                | 8181 / 360 / 1850    | 6669 / 360 / 1850    | 13668 / 360 / 2161      | 2.78 / 1.44 / 0.96        | PreProc-ed 2 rounds            | 5.73 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_rankfunc60_unsigned_32                                    | MUS timed out               | 1296 / 10 / 846      | 1104 / 10 / 846      | 3271 / 10 / 2246        | 1.2 / 0.78 / 0.27         | PreProc-ed 2 rounds            | 0.03 sec          | 40 / 7 / 2.35184   | 0.02 sec         | 4 iters, 0.08 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
QBFEval2017_IssueServiceImpl                                          | FG timed out                | 3628 / 2 / 2521      | 3551 / 2 / 2521      | 12892 / 2 / 6852        | 8.52 / 5.88 / 2.09        | PreProc-ed 5 rounds            | 0.17 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2018_ActivityService2                                          | FG timed out                | 4169 / 8 / 2853      | 4099 / 8 / 2853      | 15082 / 2 / 7705        | 10.92 / 8.11 / 2.28       | PreProc-ed 4 rounds            | 0.26 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobtuint17neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped. | 1415 / 4 / 1411      | 1203 / 4 / 1199      | 4588 / 10 / 4577        | 1.08 / 0.87 / 0.14        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_bobtuint31neg                                             | Preproc Solved, FG skipped. | 1417 / 4 / 1413      | 1205 / 4 / 1201      | 4587 / 10 / 4576        | 0.95 / 0.76 / 0.14        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
Arithmetic_ceiling128                                                 | Preproc Solved, FG skipped. | 1316 / 4 / 1312      | 1060 / 4 / 1056      | 3861 / 8 / 3852         | 0.96 / 0.76 / 0.14        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
Factorization_factorization8                                          | MUS timed out               | 94 / 15 / 39         | 86 / 15 / 39         | 298 / 50 / 68           | 0.29 / 0.18 / 0.1         | PreProc-ed 2 rounds            | 0.01 sec          | 1 / 2 / 0.073123   | 0.0 sec          | 3 iters, 0.0 sec, NonTrivial  | MUS TimedOut after 82 rounds | 9.36 / 0.49 / 298 / 14949                               | 10.0       
Arithmetic_equalization64                                             | Preproc Solved, FG skipped. | 906 / 86 / 820       | 778 / 86 / 692       | 2793 / 277 / 2515       | 0.76 / 0.48 / 0.23        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_stmt25_597_598                                            | MUS finished                | 930 / 68 / 797       | 850 / 58 / 755       | 2910 / 219 / 2425       | 2.08 / 1.37 / 0.62        | PreProc-ed 6 rounds            | 0.01 sec          | 1 / 2 / 0.142984   | 0.0 sec          | 3 iters, 0.0 sec, ONE         | MUS Finished after 0 rounds  |                                                         | 0.57       
QBFEval2017_small-bug1-fixpoint-8                                     | Preproc Solved, FG skipped. | 137 / 0 / 137        | 111 / 0 / 111        | 330 / 0 / 329           | 0.45 / 0.29 / 0.09        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#9.s#1.asp                    | FG timed out                | 9391 / 1 / 7334      | 9263 / 1 / 7334      | 27646 / 3 / 15383       | 6.01 / 3.74 / 1.7         | PreProc-ed 2 rounds            | 0.66 sec          |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_decomposition32                                            | Preproc Solved, FG skipped. | 284 / 65 / 219       | 252 / 65 / 187       | 772 / 192 / 579         | 0.38 / 0.26 / 0.09        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_query01_query42_1344n                                     | FG timed out                | 738 / 17 / 386       | 664 / 17 / 386       | 1995 / 17 / 378         | 1.56 / 0.99 / 0.36        | PreProc-ed 2 rounds            | 0.03 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_6s289rb05233_c0to63.sat                                   | FG timed out                | 218792 / 1 / 140591  | 208116 / 1 / 140591  | 611497 / 3 / 250510     | 290.6 / 129.24 / 70.09    | PreProc-ed 13 rounds           |                   |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_subtraction32                                              | Preproc Solved, FG skipped. | 282 / 63 / 219       | 218 / 63 / 155       | 762 / 188 / 573         | 0.17 / 0.11 / 0.05        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_stmt29_275_376                                            | FG timed out                | 5079 / 7 / 3405      | 4816 / 7 / 3369      | 16950 / 31 / 8890       | 27.08 / 18.25 / 7.25      | PreProc-ed 10 rounds           | 0.35 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobtuint11neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped. | 1415 / 4 / 1411      | 1203 / 4 / 1199      | 4588 / 10 / 4577        | 1.14 / 0.95 / 0.14        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_stmt19_75_83                                              | FG timed out                | 9394 / 140 / 7247    | 8973 / 105 / 7128    | 36512 / 896 / 23919     | 25.28 / 14.05 / 8.91      | PreProc-ed 7 rounds            | 0.72 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt22_311_370                                            | FG timed out                | 5263 / 9 / 3724      | 5003 / 9 / 3684      | 17706 / 41 / 10376      | 21.72 / 14.79 / 5.55      | PreProc-ed 8 rounds            | 0.32 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_itc-b13-fixpoint-1                                        | Preproc Solved, FG skipped. | 805 / 26 / 687       | 703 / 26 / 677       | 2190 / 76 / 2113        | 0.6 / 0.4 / 0.17          | PreProc-ed 2 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_stmt21_181_218                                            | FG timed out                | 2698 / 1 / 1874      | 2522 / 1 / 1851      | 8712 / 1 / 5181         | 4.32 / 2.68 / 1.25        | PreProc-ed 3 rounds            | 0.11 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_small-pipeline-fixpoint-2                                 | FG timed out                | 3263 / 0 / 2026      | 2589 / 0 / 2026      | 8947 / 0 / 5184         | 4.6 / 3.13 / 1.22         | PreProc-ed 3 rounds            | 0.09 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query60_query44_1344n                                     | FG timed out                | 3535 / 1 / 2017      | 3399 / 1 / 2017      | 12608 / 1 / 1951        | 6.73 / 3.1 / 2.85         | PreProc-ed 3 rounds            | 0.38 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2018_cache-coherence-2-fixpoint-6                              | FG timed out                | 11577 / 78 / 6851    | 10611 / 78 / 6851    | 34048 / 160 / 13796     | 20.72 / 10.42 / 8.29      | PreProc-ed 5 rounds            | 2.31 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt17_74_78                                              | FG timed out                | 8959 / 141 / 7186    | 8567 / 106 / 7079    | 34745 / 893 / 24612     | 33.2 / 20.03 / 10.91      | PreProc-ed 10 rounds           | 0.45 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2018_ci.e#1.a#3.E#40.A#60.c#400.w#2.s#1.asp                    | FG timed out                | 3299 / 1 / 2826      | 3259 / 1 / 2826      | 9598 / 3 / 6881         | 2.04 / 1.3 / 0.39         | PreProc-ed 2 rounds            | 0.06 sec          |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_floor32                                                    | Preproc Solved, FG skipped. | 278 / 60 / 218       | 214 / 60 / 154       | 760 / 180 / 579         | 0.27 / 0.21 / 0.05        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_query71_query36_1344n                                     | FG timed out                | 2869 / 1 / 1505      | 2761 / 1 / 1505      | 10224 / 1 / 1573        | 7.37 / 5.11 / 1.74        | PreProc-ed 3 rounds            | 0.31 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_amba5b5n.sat                                              | FG timed out                | 3120 / 1 / 1221      | 3059 / 1 / 1221      | 20621 / 3 / 2881        | 10.39 / 6.47 / 2.99       | PreProc-ed 3 rounds            | 0.81 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt28_68_73                                              | FG timed out                | 7654 / 141 / 5991    | 7291 / 106 / 5896    | 29444 / 901 / 19581     | 21.98 / 13.9 / 6.67       | PreProc-ed 7 rounds            | 0.32 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt19_87_95                                              | FG timed out                | 12004 / 147 / 9112   | 11496 / 112 / 8957   | 47114 / 936 / 30240     | 31.2 / 16.23 / 12.02      | PreProc-ed 7 rounds            | 1.04 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_ethernet-fixpoint-4                                       | FG timed out                | 17074 / 135 / 12419  | 15913 / 135 / 12419  | 46445 / 344 / 25867     | 38.99 / 20.98 / 14.57     | PreProc-ed 8 rounds            | 1.8 sec           |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sdlx-fixpoint-6                                           | FG timed out                | 10317 / 0 / 8295     | 9832 / 0 / 8295      | 30684 / 0 / 18062       | 23.29 / 12.76 / 8.73      | PreProc-ed 7 rounds            | 0.53 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sortnetsort9.AE.stepl.010                                 | FG timed out                | 8049 / 360 / 1889    | 6569 / 360 / 1889    | 13468 / 360 / 2238      | 4.24 / 2.11 / 1.74        | PreProc-ed 2 rounds            | 4.87 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sdlx-fixpoint-9                                           | FG timed out                | 15882 / 0 / 12760    | 15175 / 0 / 12760    | 47313 / 0 / 27667       | 34.14 / 19.06 / 12.25     | PreProc-ed 7 rounds            | 1.09 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_driver_b8n.sat                                            | FG timed out                | 5675 / 1 / 4429      | 5335 / 1 / 4429      | 15787 / 3 / 10119       | 9.3 / 6.64 / 2.11         | PreProc-ed 5 rounds            | 0.22 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_AR-fixpoint-8                                             | FG timed out                | 612734 / 26 / 176164 | 567716 / 26 / 176164 | 1972981 / 56 / 288247   | 1814.35 / 601.24 / 700.77 | Kissat Timeout after 17 rounds |                   |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2018_amba2c7n.sat                                              | FG timed out                | 1381 / 1 / 776       | 1345 / 1 / 776       | 6475 / 3 / 1941         | 2.71 / 1.61 / 0.88        | PreProc-ed 3 rounds            | 0.07 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt19_180_352                                            | FG timed out                | 4073 / 5 / 2776      | 3813 / 5 / 2730      | 13577 / 21 / 7503       | 8.71 / 5.7 / 2.48         | PreProc-ed 4 rounds            | 0.18 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt22_320_370                                            | FG timed out                | 5306 / 11 / 3767     | 5046 / 11 / 3725     | 17907 / 51 / 10638      | 11.3 / 8.01 / 2.7         | PreProc-ed 4 rounds            | 0.3 sec           |                    |                  |                               |                              |                                                         | 10.0       
Factorization_factorization16                                         | FG timed out                | 389 / 27 / 180       | 373 / 27 / 180       | 1295 / 88 / 252         | 0.61 / 0.38 / 0.19        | PreProc-ed 2 rounds            | 0.02 sec          | 7 / 3 / 0.952453   | 0.01 sec         |                               |                              |                                                         | 10.0       
