Name                                                                  | Status                                              | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time         | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_nreachq_query54_1344n                                     | MUS timed out                                       | 8369 / 0 / 4497     | 8201 / 0 / 4497     | 50386 / 0 / 4514     | 11.94 / 2.2 / 5.59     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_ceiling512                                                 | Preproc Solved, FG skipped.                         | 5284 / 0 / 5284     | 4260 / 0 / 4260     | 15541 / 0 / 15540    | 2.1 / 0.0 / 1.29       | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2017_stmt17_62_78                                              | MUS timed out                                       | 8089 / 67 / 6707    | 7697 / 34 / 6597    | 31211 / 69 / 23683   | 13.83 / 3.39 / 5.52    | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_trueque_query42_1344n                                     | MUS timed out                                       | 335 / 0 / 181       | 273 / 0 / 181       | 531 / 0 / 187        | 0.49 / 0.29 / 0.13     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 5 rounds    | 0.06 / 0.02 / 531 / 0                                   | 1500.0     
QBFEval2017_rankfunc57_unsigned_64                                    | MUS timed out                                       | 3530 / 0 / 2138     | 3146 / 0 / 2138     | 9655 / 0 / 5096      | 2.29 / 1.09 / 0.8      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stay24n.sat                                               | MUS timed out                                       | 8373 / 0 / 6329     | 8322 / 0 / 6328     | 24907 / 0 / 13113    | 3.88 / 1.33 / 1.41     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_intermediate1024                                           | MUS timed out                                       | 10238 / 0 / 4095    | 8190 / 0 / 4095     | 29684 / 0 / 3089     | 14.9 / 4.52 / 5.39     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query64_query01_1344n                                     | MUS timed out                                       | 657 / 0 / 418       | 597 / 0 / 418       | 1113 / 0 / 389       | 0.98 / 0.4 / 0.39      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt17_63_70                                              | MUS timed out                                       | 6784 / 67 / 5452    | 6450 / 34 / 5366    | 25910 / 69 / 18438   | 8.9 / 3.14 / 3.33      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort9.AE.stepl.005                                 | MUS timed out                                       | 4034 / 0 / 1129     | 3294 / 0 / 1129     | 6743 / 0 / 1303      | 2.51 / 1.62 / 0.5      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_cache-coherence-3-fixpoint-2                              | MUS timed out                                       | 5488 / 24 / 3130    | 4888 / 24 / 3130    | 15891 / 54 / 6304    | 5.98 / 2.6 / 2.03      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
