Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2018_PhaseService                                              | Preproc finished unsolved, FG skipped, MUS skipped | 4169 / 0 / 2861     | 4099 / 0 / 2861     | 15082 / 0 / 7707     | 4.13 / 2.03 / 1.16      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_cycle_sched_6_6_2.sat                                     | Preproc finished unsolved, FG skipped, MUS skipped | 6436 / 0 / 4347     | 6163 / 0 / 4347     | 19725 / 0 / 10667    | 7.66 / 3.43 / 2.29      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
Arithmetic_intermediate256                                            | Preproc finished unsolved, FG skipped, MUS skipped | 2558 / 0 / 1023     | 2046 / 0 / 1023     | 7412 / 0 / 785       | 5.65 / 3.29 / 1.21      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.22       
QBFEval2017_stmt27_93_98                                              | Preproc finished unsolved, FG skipped, MUS skipped | 2200 / 74 / 1795    | 1959 / 38 / 1722    | 7290 / 76 / 5944     | 3.69 / 1.16 / 1.53      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_query36_query25_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 891 / 0 / 628       | 825 / 0 / 628       | 1973 / 0 / 598       | 2.72 / 1.01 / 1.13      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_small-seq-fixpoint-10                                     | Preproc finished unsolved, FG skipped, MUS skipped | 31192 / 0 / 17304   | 28970 / 0 / 17304   | 100301 / 0 / 36012   | 6.0 / 2.54 / 2.4        | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.37       
Arithmetic_subtraction256                                             | Preproc Solved, FG skipped.                        | 2298 / 0 / 2298     | 1786 / 0 / 1786     | 6292 / 0 / 6291      | 0.33 / 0.0 / 0.18       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_AR-fixpoint-4                                             | Preproc finished unsolved, FG skipped, MUS skipped | 292618 / 0 / 130312 | 267608 / 0 / 130312 | 932741 / 0 / 208818  | 1803.74 / 0.0 / 1331.24 | PreProc-ed 0 rounds           |                   |                    |                  |                |            |                                                         | 2.12       
QBFEval2017_stmt21_178_258                                            | Preproc finished unsolved, FG skipped, MUS skipped | 3281 / 0 / 2322     | 3071 / 0 / 2293     | 10569 / 0 / 6191     | 4.91 / 2.12 / 1.34      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_small-equiv-fixpoint-3                                    | Preproc finished unsolved, FG skipped, MUS skipped | 7038 / 0 / 4602     | 6910 / 0 / 4602     | 23169 / 0 / 10177    | 7.07 / 2.34 / 2.64      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_rankfunc51_signed_64                                      | Preproc Solved, FG skipped.                        | 4167 / 0 / 4167     | 3783 / 0 / 3783     | 11076 / 0 / 11075    | 0.33 / 0.0 / 0.27       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2017_sortnetsort7.AE.stepl.008                                 | Preproc finished unsolved, FG skipped, MUS skipped | 3591 / 0 / 1103     | 2943 / 0 / 1103     | 6030 / 0 / 1318      | 4.3 / 2.69 / 0.7        | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_sdlx-fixpoint-2                                           | Preproc finished unsolved, FG skipped, MUS skipped | 2897 / 0 / 2488     | 2708 / 0 / 2488     | 8512 / 0 / 6387      | 4.26 / 1.93 / 1.37      | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_ethernet-fixpoint-2                                       | Preproc finished unsolved, FG skipped, MUS skipped | 7914 / 10 / 5585    | 7219 / 10 / 5585    | 21323 / 20 / 11598   | 9.1 / 2.41 / 3.54       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.22       
QBFEval2017_itc-b13-fixpoint-1                                        | Preproc Solved, FG skipped.                        | 805 / 24 / 689      | 703 / 24 / 679      | 2190 / 50 / 2139     | 0.53 / 0.14 / 0.31      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         |            
Arithmetic_subtraction512                                             | Preproc Solved, FG skipped.                        | 4602 / 0 / 4602     | 3578 / 0 / 3578     | 12612 / 0 / 12611    | 0.88 / 0.0 / 0.38       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_stmt23_66_76                                              | Preproc finished unsolved, FG skipped, MUS skipped | 7219 / 71 / 6693    | 6856 / 35 / 6520    | 27677 / 76 / 25730   | 10.55 / 2.63 / 4.38     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_cache-coherence-2-fixpoint-5                              | Preproc finished unsolved, FG skipped, MUS skipped | 9604 / 40 / 5685    | 8776 / 40 / 5685    | 28198 / 90 / 11465   | 10.08 / 2.94 / 3.4      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_query21_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3225 / 0 / 1838     | 3107 / 0 / 1838     | 10968 / 0 / 1782     | 3.71 / 1.46 / 1.3       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#7.s#7.asp                    | Preproc finished unsolved, FG skipped, MUS skipped | 7343 / 0 / 5767     | 7215 / 0 / 5767     | 21502 / 0 / 12215    | 5.43 / 1.97 / 1.81      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_sortnetsort7.AE.stepl.007                                 | Preproc finished unsolved, FG skipped, MUS skipped | 3144 / 0 / 966      | 2577 / 0 / 966      | 5278 / 0 / 1154      | 4.1 / 2.58 / 0.65       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.2        
QBFEval2017_small-dyn-partition-fixpoint-7                            | Preproc finished unsolved, FG skipped, MUS skipped | 779 / 0 / 659       | 715 / 0 / 659       | 2229 / 0 / 1765      | 1.6 / 0.53 / 0.67       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobtuint16neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.27 / 0.0 / 0.18       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2017_rankfunc57_unsigned_64                                    | Preproc finished unsolved, FG skipped, MUS skipped | 3530 / 0 / 2138     | 3146 / 0 / 2138     | 9655 / 0 / 5096      | 4.3 / 1.98 / 1.18       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_query08_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 9823 / 0 / 5990     | 9643 / 0 / 5990     | 52762 / 0 / 5766     | 10.66 / 2.2 / 5.65      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_mult9.sat                                                 | Preproc finished unsolved, FG skipped, MUS skipped | 1564 / 0 / 1174     | 1545 / 0 / 1174     | 4576 / 0 / 2234      | 2.25 / 1.18 / 0.7       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.08       
QBFEval2017_stmt17_74_90                                              | Preproc finished unsolved, FG skipped, MUS skipped | 10264 / 67 / 8190   | 9785 / 34 / 8045    | 40046 / 69 / 28599   | 18.75 / 3.23 / 8.63     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
Disjunctive_Decomposition_pdtpmsns3_all_bit_differing_from_cycle      | Preproc finished unsolved, FG skipped, MUS skipped | 1742 / 0 / 502      | 1280 / 0 / 502      | 5884 / 0 / 742       | 4.8 / 2.86 / 1.02       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_sortnetsort10.AE.stepl.004                                | Preproc finished unsolved, FG skipped, MUS skipped | 4101 / 0 / 1110     | 3345 / 0 / 1110     | 6844 / 0 / 1265      | 4.12 / 2.92 / 0.65      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_bs128y.sat                                                | Preproc finished unsolved, FG skipped, MUS skipped | 6934 / 0 / 5374     | 6797 / 0 / 5374     | 20255 / 0 / 10519    | 6.36 / 1.92 / 2.18      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_cache-coherence-3-fixpoint-2                              | Preproc finished unsolved, FG skipped, MUS skipped | 5488 / 24 / 3130    | 4888 / 24 / 3130    | 15891 / 54 / 6304    | 9.0 / 4.56 / 2.38       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_ActivityService2                                          | Preproc finished unsolved, FG skipped, MUS skipped | 4169 / 0 / 2861     | 4099 / 0 / 2861     | 15082 / 0 / 7707     | 6.72 / 3.79 / 1.57      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
Factorization_factorization8                                          | Preproc finished unsolved, FG skipped, MUS skipped | 94 / 0 / 58         | 86 / 0 / 56         | 298 / 0 / 134        | 0.85 / 0.29 / 0.42      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query71_query31_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2869 / 0 / 1514     | 2761 / 0 / 1514     | 10224 / 0 / 1595     | 8.0 / 3.8 / 2.27        | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt28_89_97                                              | Preproc finished unsolved, FG skipped, MUS skipped | 12874 / 67 / 9763   | 12337 / 34 / 9594   | 50648 / 69 / 32939   | 23.09 / 5.08 / 9.46     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.3        
QBFEval2017_eequery_query64_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 968 / 0 / 604       | 869 / 0 / 604       | 2133 / 0 / 547       | 2.47 / 1.51 / 0.57      | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query34_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1190 / 0 / 799      | 1116 / 0 / 799      | 2717 / 0 / 761       | 3.26 / 1.01 / 1.23      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_usb-phy-fixpoint-2                                        | Preproc finished unsolved, FG skipped, MUS skipped | 3673 / 0 / 2339     | 3172 / 0 / 2339     | 10451 / 0 / 5577     | 15.45 / 6.01 / 4.9      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#5.s#1.asp                    | Preproc finished unsolved, FG skipped, MUS skipped | 5295 / 0 / 4187     | 5167 / 0 / 4187     | 15358 / 0 / 9016     | 6.13 / 3.8 / 1.31       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_sdlx-fixpoint-3                                           | Preproc finished unsolved, FG skipped, MUS skipped | 4752 / 0 / 3820     | 4489 / 0 / 3820     | 14055 / 0 / 8436     | 8.25 / 2.71 / 2.92      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.45       
QBFEval2017_rankfunc48_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 5852 / 0 / 3588     | 5212 / 0 / 3588     | 16146 / 0 / 8613     | 10.56 / 3.55 / 4.04     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
Arithmetic_max512                                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3251 / 0 / 776      | 2227 / 0 / 776      | 9573 / 0 / 1901      | 8.12 / 2.82 / 3.02      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.13       
QBFEval2017_stmt53_208_245                                            | Preproc finished unsolved, FG skipped, MUS skipped | 2900 / 0 / 2050     | 2715 / 0 / 2025     | 9420 / 0 / 5770      | 3.99 / 1.69 / 1.24      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt17_70_78                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8524 / 67 / 6974    | 8132 / 34 / 6864    | 32978 / 69 / 24519   | 12.15 / 4.05 / 4.14     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_query05_query31_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 597 / 0 / 290       | 531 / 0 / 290       | 1727 / 0 / 314       | 2.51 / 1.39 / 0.58      | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_ctrl.e#1.a#3.E#124.A#48.c#.w#7.s#50.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 7115 / 0 / 5398     | 6991 / 0 / 5398     | 20830 / 0 / 10985    | 4.29 / 1.57 / 1.46      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.6        
QBFEval2018_query49_ntrivil_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2236 / 0 / 1274     | 2146 / 0 / 1274     | 7380 / 0 / 1526      | 3.86 / 2.16 / 1.04      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
Arithmetic_max256                                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1633 / 0 / 445      | 1121 / 0 / 445      | 4806 / 0 / 963       | 7.07 / 3.66 / 1.81      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.13       
QBFEval2017_IssueServiceImpl                                          | Preproc finished unsolved, FG skipped, MUS skipped | 3628 / 0 / 2523     | 3551 / 0 / 2523     | 12892 / 0 / 6854     | 6.94 / 3.65 / 1.74      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.35       
QBFEval2017_query60_query33_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3055 / 0 / 1569     | 2929 / 0 / 1569     | 11638 / 0 / 1622     | 7.38 / 1.68 / 3.38      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_ceiling256                                                | Preproc Solved, FG skipped.                        | 2638 / 0 / 2638     | 2126 / 0 / 2126     | 7753 / 0 / 7752      | 0.31 / 0.0 / 0.23       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_ceiling128                                                | Preproc Solved, FG skipped.                        | 1316 / 0 / 1316     | 1060 / 0 / 1060     | 3861 / 0 / 3860      | 0.21 / 0.0 / 0.15       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_usb-phy-fixpoint-4                                        | Preproc finished unsolved, FG skipped, MUS skipped | 7765 / 0 / 4232     | 6930 / 0 / 4232     | 22589 / 0 / 8281     | 12.32 / 3.07 / 5.15     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_rankfunc31_signed_64                                      | Preproc Solved, FG skipped.                        | 6624 / 0 / 6624     | 6112 / 0 / 6112     | 17297 / 0 / 17296    | 0.45 / 0.0 / 0.37       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_query02_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 730 / 0 / 399       | 656 / 0 / 399       | 1987 / 0 / 391       | 1.56 / 0.98 / 0.34      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_cycle_sched_12_2_1.sat                                    | Preproc finished unsolved, FG skipped, MUS skipped | 3911 / 0 / 3099     | 3701 / 0 / 3099     | 10871 / 0 / 7991     | 8.89 / 1.65 / 4.08      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt27_149_224                                            | Preproc finished unsolved, FG skipped, MUS skipped | 2581 / 0 / 1781     | 2403 / 0 / 1754     | 8330 / 0 / 4878      | 4.9 / 1.74 / 1.76       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt17_63_70                                              | Preproc finished unsolved, FG skipped, MUS skipped | 6784 / 67 / 5452    | 6450 / 34 / 5366    | 25910 / 69 / 18438   | 10.03 / 3.85 / 3.32     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_rankfunc59_unsigned_64                                    | Preproc finished unsolved, FG skipped, MUS skipped | 5143 / 0 / 3053     | 4503 / 0 / 3053     | 13516 / 0 / 7058     | 5.16 / 2.8 / 1.4        | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_sdlx-fixpoint-5                                           | Preproc finished unsolved, FG skipped, MUS skipped | 8462 / 0 / 6799     | 8051 / 0 / 6799     | 25141 / 0 / 14810    | 9.78 / 2.22 / 3.98      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
Arithmetic_max128                                                     | Preproc finished unsolved, FG skipped, MUS skipped | 819 / 0 / 245       | 563 / 0 / 245       | 2405 / 0 / 720       | 2.59 / 1.36 / 0.71      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.08       
QBFEval2017_add20y.sat                                                | Preproc Solved, FG skipped.                        | 616 / 0 / 616       | 573 / 0 / 573       | 1651 / 0 / 1650      | 0.57 / 0.0 / 0.39       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_stmt17_62_78                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8089 / 67 / 6707    | 7697 / 34 / 6597    | 31211 / 69 / 23683   | 14.2 / 3.19 / 5.4       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.6        
QBFEval2017_eequery_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1026 / 0 / 691      | 952 / 0 / 691       | 2427 / 0 / 651       | 2.12 / 1.41 / 0.39      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_query04_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 732 / 0 / 400       | 658 / 0 / 400       | 1989 / 0 / 392       | 1.66 / 0.95 / 0.34      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_driver_a9n.sat                                            | Preproc finished unsolved, FG skipped, MUS skipped | 6980 / 0 / 5310     | 6557 / 0 / 5310     | 19385 / 0 / 11811    | 8.24 / 3.81 / 2.57      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_rankfunc59_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 5145 / 0 / 3054     | 4505 / 0 / 3054     | 13523 / 0 / 7062     | 5.87 / 3.38 / 1.45      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_ctrl.e#1.a#3.E#134.A#48.c#.w#9.s#40.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 9829 / 0 / 7675     | 9695 / 0 / 7675     | 28942 / 0 / 16094    | 6.69 / 2.72 / 1.96      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
Disjunctive_Decomposition_bobtuint29neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.26 / 0.0 / 0.19       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2017_stmt17_78_90                                              | Preproc finished unsolved, FG skipped, MUS skipped | 10699 / 67 / 8286   | 10220 / 34 / 8141   | 41813 / 69 / 28037   | 18.8 / 4.61 / 7.5       | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
Disjunctive_Decomposition_kenflashp02_all_bit_differing_from_cycle    | Preproc Solved, FG skipped.                        | 284 / 0 / 284       | 249 / 0 / 249       | 1007 / 0 / 1006      | 0.15 / 0.0 / 0.1        | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2017_small-swap1-fixpoint-4                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1254 / 0 / 704      | 954 / 0 / 704       | 3487 / 0 / 2141      | 1.81 / 0.68 / 0.63      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobsynth04neg_all_bit_differing_from_cycle  | Preproc finished unsolved, FG skipped, MUS skipped | 7656 / 0 / 1611     | 4747 / 0 / 1611     | 22940 / 0 / 2539     | 11.31 / 4.17 / 3.64     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_mult_bool_matrix_18_18_18.sat                             | Preproc finished unsolved, FG skipped, MUS skipped | 86514 / 0 / 79201   | 85865 / 0 / 79201   | 256614 / 0 / 211431  | 13.67 / 1.51 / 9.35     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.82       
QBFEval2017_query11_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1034 / 0 / 695      | 960 / 0 / 695       | 2435 / 0 / 655       | 2.21 / 1.5 / 0.39       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_cycle_sched_4_4_2.sat                                     | Preproc finished unsolved, FG skipped, MUS skipped | 6450 / 0 / 5251     | 6306 / 0 / 5251     | 19353 / 0 / 12623    | 7.89 / 3.41 / 2.41      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_rankfunc35_unsigned_64                                    | Preproc Solved, FG skipped.                        | 5269 / 0 / 5269     | 4757 / 0 / 4757     | 15071 / 0 / 15070    | 0.4 / 0.0 / 0.32        | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2017_stmt21_71_413                                             | Preproc finished unsolved, FG skipped, MUS skipped | 3545 / 4 / 2039     | 3265 / 4 / 1996     | 12035 / 16 / 4903    | 12.47 / 4.74 / 4.03     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
Factorization_factorization14                                         | Preproc finished unsolved, FG skipped, MUS skipped | 294 / 0 / 153       | 280 / 0 / 153       | 978 / 0 / 284        | 1.15 / 0.48 / 0.44      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_ctrl.e#1.a#3.E#128.A#48.c#.w#3.s#26.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 3247 / 0 / 2604     | 3119 / 0 / 2604     | 9214 / 0 / 6025      | 2.99 / 1.62 / 0.71      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query71_query36_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2869 / 0 / 1508     | 2761 / 0 / 1508     | 10224 / 0 / 1576     | 7.55 / 3.46 / 2.43      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_nreachq_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 8923 / 0 / 5210     | 8743 / 0 / 5210     | 51118 / 0 / 4986     | 10.2 / 2.19 / 4.53      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.22       
Arithmetic_subtraction128                                             | Preproc Solved, FG skipped.                        | 1146 / 0 / 1146     | 890 / 0 / 890       | 3132 / 0 / 3131      | 0.22 / 0.0 / 0.13       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2017_ethernet-fixpoint-4                                       | Preproc finished unsolved, FG skipped, MUS skipped | 17074 / 24 / 12518  | 15913 / 24 / 12518  | 46445 / 48 / 26114   | 25.39 / 6.6 / 9.8       | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.22       
QBFEval2017_itc-b13-fixpoint-7                                        | Preproc finished unsolved, FG skipped, MUS skipped | 8913 / 160 / 7944   | 8475 / 160 / 7928   | 25654 / 334 / 22135  | 8.95 / 2.57 / 3.61      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
Arithmetic_intermediate128                                            | Preproc finished unsolved, FG skipped, MUS skipped | 1278 / 0 / 511      | 1022 / 0 / 511      | 3700 / 0 / 401       | 3.12 / 1.74 / 0.78      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_sdlx-fixpoint-4                                           | Preproc finished unsolved, FG skipped, MUS skipped | 6607 / 0 / 5633     | 6270 / 0 / 5633     | 19598 / 0 / 13713    | 7.58 / 3.56 / 2.19      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_stmt25_52_53                                              | Preproc finished unsolved, FG skipped, MUS skipped | 2008 / 64 / 1612    | 1779 / 33 / 1538    | 6748 / 66 / 5395     | 3.17 / 1.04 / 1.3       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_itc-b13-fixpoint-8                                        | Preproc finished unsolved, FG skipped, MUS skipped | 10264 / 184 / 9126  | 9770 / 184 / 9109   | 29564 / 384 / 25264  | 10.56 / 3.09 / 4.13     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_small-dyn-partition-fixpoint-1                            | Preproc Solved, FG skipped.                        | 87 / 0 / 71         | 71 / 0 / 71         | 221 / 0 / 220        | 0.09 / 0.0 / 0.06       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_rankfunc49_unsigned_64                                    | Preproc finished unsolved, FG skipped, MUS skipped | 3151 / 0 / 1860     | 2767 / 0 / 1860     | 8449 / 0 / 4710      | 3.12 / 1.59 / 0.95      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobsynthetic_all_bit_differing_from_cycle   | Preproc finished unsolved, FG skipped, MUS skipped | 2818 / 0 / 1227     | 2758 / 0 / 1227     | 10130 / 0 / 2041     | 7.46 / 4.01 / 1.81      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_AR-fixpoint-10                                            | Preproc finished unsolved, FG skipped, MUS skipped | 772792 / 0 / 179023 | 717770 / 0 / 179023 | 2493101 / 0 / 293561 | 1807.93 / 0.0 / 1448.53 | Kissat Timeout after 0 rounds |                   |                    |                  |                |            |                                                         | 3.12       
Disjunctive_Decomposition_bobtuint06_all_bit_differing_from_cycle     | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.23 / 0.0 / 0.15       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_ethernet-fixpoint-3                                       | Preproc finished unsolved, FG skipped, MUS skipped | 12494 / 15 / 9054   | 11566 / 15 / 9054   | 33884 / 30 / 18857   | 17.7 / 4.49 / 8.04      | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2018_driver_a10y.sat                                           | Preproc finished unsolved, FG skipped, MUS skipped | 5500 / 0 / 3776     | 5077 / 0 / 3776     | 15005 / 0 / 7687     | 5.89 / 3.38 / 1.11      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
